reference_no,company_name,job_title,min_experience,avg_salary,min_salary,max_salary,num_of_jobs,job_title_normalized,experience_level
1426.0,Globant,Senior Data Scientist,2.0,17.8,13.0,26.0,9.0,Senior Data Scientist,Junior
4581.0,Baker Hughes,Senior Data Scientist,3.0,27.4,23.0,32.0,9.0,Senior Data Scientist,Mid
7782.0,Tiger Analytics,Senior Data Scientist,5.0,22.2,18.0,27.5,9.0,Senior Data Scientist,Mid
6515.0,Epsilon,Senior Data Scientist,4.0,23.2,19.0,26.0,8.0,Senior Data Scientist,Mid
7872.0,AntWorks,Senior Data Scientist,3.0,20.6,14.0,30.0,8.0,Senior Data Scientist,Mid
5128.0,Altimetrik,Senior Data Scientist,4.0,18.3,12.0,26.0,8.0,Senior Data Scientist,Mid
8414.0,Info Edge,Senior Data Scientist,1.0,30.9,21.0,37.0,8.0,Senior Data Scientist,Junior
8715.0,Sigmoid Analytics,Senior Data Scientist,2.0,22.5,15.0,30.0,8.0,Senior Data Scientist,Junior
4765.0,Eli Lilly and Company,Senior Data Scientist,4.0,26.8,22.5,32.0,8.0,Senior Data Scientist,Mid
1857.0,Lam Research,Senior Data Scientist,3.0,16.5,13.9,20.0,8.0,Senior Data Scientist,Mid
2400.0,GE Aviation,Senior Data Scientist,5.0,22.1,14.5,29.0,8.0,Senior Data Scientist,Mid
5007.0,Iris Software,Senior Data Scientist,6.0,23.0,17.0,27.0,8.0,Senior Data Scientist,Senior
1303.0,Claim Genius,Senior Data Scientist,3.0,21.4,18.4,27.0,8.0,Senior Data Scientist,Mid
6735.0,ZS,Senior Data Scientist,1.0,18.0,14.5,24.0,8.0,Senior Data Scientist,Junior
7619.0,Mphasis,Senior Data Scientist,2.0,13.3,11.0,15.4,8.0,Senior Data Scientist,Junior
8261.0,NielsenIQ,Senior Data Scientist,3.0,8.7,8.0,9.4,8.0,Senior Data Scientist,Mid
1570.0,Mu Sigma,Senior Data Scientist,3.0,14.5,12.3,15.0,7.0,Senior Data Scientist,Mid
6276.0,BNY Mellon,Senior Data Scientist,1.0,16.9,5.2,25.0,7.0,Senior Data Scientist,Junior
3583.0,Yash Technologies,Senior Data Scientist,5.0,18.4,12.1,23.5,7.0,Senior Data Scientist,Mid
8310.0,Franklin Templeton Investments,Senior Data Scientist,7.0,27.3,22.0,32.0,7.0,Senior Data Scientist,Senior
5918.0,Philips,Senior Data Scientist,5.0,22.6,19.0,25.9,7.0,Senior Data Scientist,Mid
8828.0,DBS Bank,Senior Data Scientist,4.0,20.6,16.5,25.0,7.0,Senior Data Scientist,Mid
5587.0,International School of Engineering,Senior Data Scientist,9.0,20.2,15.0,25.0,7.0,Senior Data Scientist,Senior
4169.0,Johnson Controls,Senior Data Scientist,4.0,25.1,18.5,32.0,7.0,Senior Data Scientist,Mid
1175.0,Bajaj Finance,Senior Data Scientist,1.0,20.0,16.0,30.0,7.0,Senior Data Scientist,Junior
4121.0,Ganit Business Solutions,Senior Data Scientist,5.0,18.9,15.5,21.5,7.0,Senior Data Scientist,Mid
2917.0,Xoriant,Senior Data Scientist,6.0,18.6,15.0,23.5,7.0,Senior Data Scientist,Senior
1792.0,o9 Solutions,Senior Data Scientist,4.0,21.5,13.5,28.0,7.0,Senior Data Scientist,Mid
8525.0,Verizon,Senior Data Scientist,7.0,26.7,11.0,37.0,6.0,Senior Data Scientist,Senior
7251.0,Shell,Senior Data Scientist,6.0,29.8,22.0,35.5,6.0,Senior Data Scientist,Senior
7877.0,Zensar Technologies,Senior Data Scientist,4.0,18.2,14.0,22.0,6.0,Senior Data Scientist,Mid
3689.0,McKinsey & Company,Senior Data Scientist,6.0,18.2,1.2020000000000002,31.0,6.0,Senior Data Scientist,Senior
6252.0,Apexon,Senior Data Scientist,4.0,10.3,9.0,11.1,6.0,Senior Data Scientist,Mid
4268.0,GE,Senior Data Scientist,4.0,23.1,16.0,30.0,6.0,Senior Data Scientist,Mid
5440.0,Johnson & Johnson,Senior Data Scientist,5.0,24.1,17.0,35.0,6.0,Senior Data Scientist,Mid
1127.0,Cerner,Senior Data Scientist,6.0,28.9,23.7,35.8,6.0,Senior Data Scientist,Senior
1233.0,Algonomy,Senior Data Scientist,2.0,28.3,23.0,32.0,6.0,Senior Data Scientist,Junior
2330.0,Ecolab Food Safety & Hygiene Solutions,Senior Data Scientist,4.0,13.9,11.5,18.0,6.0,Senior Data Scientist,Mid
6063.0,L&T Technology Services,Senior Data Scientist,4.0,15.2,9.0,24.0,6.0,Senior Data Scientist,Mid
3956.0,American Express,Senior Data Scientist,3.0,23.3,22.0,25.1,6.0,Senior Data Scientist,Mid
4716.0,Yum!,Senior Data Scientist,2.0,15.3,11.0,17.8,6.0,Senior Data Scientist,Junior
8277.0,Indium Software,Senior Data Scientist,2.0,14.5,8.8,20.0,6.0,Senior Data Scientist,Junior
6415.0,Cummins,Senior Data Scientist,3.0,23.2,17.8,29.9,6.0,Senior Data Scientist,Mid
5071.0,Eversana,Senior Data Scientist,4.0,14.3,12.0,17.8,6.0,Senior Data Scientist,Mid
3850.0,Paytm,Senior Data Scientist,3.0,31.6,27.0,40.0,6.0,Senior Data Scientist,Mid
5470.0,Citicorp,Senior Data Scientist,6.0,28.3,21.0,35.0,6.0,Senior Data Scientist,Senior
4053.0,Quantium Analytics,Senior Data Scientist,5.0,25.0,24.0,27.0,6.0,Senior Data Scientist,Mid
1323.0,MKS Vision,Senior Data Scientist,7.0,18.1,15.0,22.0,6.0,Senior Data Scientist,Senior
7743.0,Oyo Rooms,Senior Data Scientist,3.0,31.0,20.0,42.0,5.0,Senior Data Scientist,Mid
1930.0,Yodlee,Senior Data Scientist,2.0,32.1,27.0,36.0,5.0,Senior Data Scientist,Junior
6013.0,CitiusTech,Senior Data Scientist,7.0,17.8,15.0,19.5,5.0,Senior Data Scientist,Senior
6927.0,SAP,Senior Data Scientist,7.0,36.599000000000004,17.2,51.0,5.0,Senior Data Scientist,Senior
5030.0,Teleperformance,Senior Data Scientist,3.0,16.2,10.0,20.0,5.0,Senior Data Scientist,Mid
2427.0,V2 Solutions,Senior Data Scientist,2.0,8.5,8.5,8.6,5.0,Senior Data Scientist,Junior
8211.0,Dun & Bradstreet,Senior Data Scientist,2.0,11.9,9.5,13.5,5.0,Senior Data Scientist,Junior
7934.0,Nvidia,Senior Data Scientist,2.0,21.3,10.0,28.0,5.0,Senior Data Scientist,Junior
5531.0,AlgoAnalytics Financial Consultancy,Senior Data Scientist,3.0,18.9,16.5,20.7,5.0,Senior Data Scientist,Mid
8873.0,Reliance Industries,Senior Data Scientist,5.0,10.0,9.0,11.0,5.0,Senior Data Scientist,Mid
3536.0,Scienaptic Systems,Senior Data Scientist,6.0,19.7,15.0,23.5,5.0,Senior Data Scientist,Senior
8710.0,Freelance Consultants,Senior Data Scientist,7.0,31.7,18.6,42.0,5.0,Senior Data Scientist,Senior
1576.0,Decision Point,Senior Data Scientist,3.0,22.4,19.0,25.0,5.0,Senior Data Scientist,Mid
7203.0,IDFC FIRST Bank,Senior Data Scientist,4.0,20.8,14.0,26.0,5.0,Senior Data Scientist,Mid
8637.0,Thomson Reuters,Senior Data Scientist,4.0,18.4,10.0,27.5,5.0,Senior Data Scientist,Mid
6054.0,Synechron,Senior Data Scientist,3.0,12.0,9.5,16.0,5.0,Senior Data Scientist,Mid
5117.0,Akamai Technologies,Senior Data Scientist,4.0,27.3,22.5,34.0,5.0,Senior Data Scientist,Mid
2993.0,Quest Global,Senior Data Scientist,4.0,22.8,14.0,41.0,5.0,Senior Data Scientist,Mid
7783.0,GEP Worldwide,Senior Data Scientist,6.0,24.4,22.0,32.0,5.0,Senior Data Scientist,Senior
7361.0,Hinduja Global Solutions,Senior Data Scientist,3.0,15.6,4.0,24.7,5.0,Senior Data Scientist,Mid
7586.0,ACL Digital,Senior Data Scientist,3.0,18.8,10.7,25.0,5.0,Senior Data Scientist,Mid
7673.0,Innova Solutions,Senior Data Scientist,4.0,36.599000000000004,6.0,51.0,5.0,Senior Data Scientist,Mid
8988.0,Automatic Data Processing,Senior Data Scientist,9.0,34.4,27.0,39.4,5.0,Senior Data Scientist,Senior
3559.0,Brillio,Senior Data Scientist,4.0,21.2,12.0,34.0,5.0,Senior Data Scientist,Mid
8533.0,Boeing,Senior Data Scientist,8.0,27.6,25.2,30.0,5.0,Senior Data Scientist,Senior
3530.0,Flipkart,Senior Data Scientist,5.0,36.599000000000004,27.0,51.0,5.0,Senior Data Scientist,Mid
7995.0,ITC Infotech India,Senior Data Scientist,3.0,14.9,12.0,18.5,5.0,Senior Data Scientist,Mid
7241.0,Decision Minds,Senior Data Scientist,5.0,19.0,13.0,22.4,5.0,Senior Data Scientist,Mid
8716.0,Neal Analytics,Senior Data Scientist,4.0,23.6,21.0,29.0,5.0,Senior Data Scientist,Mid
1258.0,HALODOC,Senior Data Scientist,2.0,27.4,18.0,38.0,5.0,Senior Data Scientist,Junior
7097.0,Samsung Research,Senior Data Scientist,2.0,31.7,20.5,40.0,5.0,Senior Data Scientist,Junior
6705.0,Neewee Analytics,Senior Data Scientist,3.0,14.9,12.1,21.5,5.0,Senior Data Scientist,Mid
1953.0,Subex,Senior Data Scientist,4.0,25.2,11.8,37.0,5.0,Senior Data Scientist,Mid
6860.0,BCG,Senior Data Scientist,3.0,20.2,19.8,21.5,5.0,Senior Data Scientist,Mid
8110.0,Hitachi Vantara,Senior Data Scientist,7.0,24.6,18.7,35.0,5.0,Senior Data Scientist,Senior
5292.0,ZF Group,Senior Data Scientist,2.0,16.8,14.5,20.3,5.0,Senior Data Scientist,Junior
1651.0,DUNNHUMBY IT SERVICES INDIA,Senior Data Scientist,2.0,12.3,11.0,15.0,5.0,Senior Data Scientist,Junior
7071.0,Decimal Point Analytics,Senior Data Scientist,2.0,20.2,12.2,24.0,5.0,Senior Data Scientist,Junior
5831.0,Koch Business Solutions,Senior Data Scientist,4.0,36.599000000000004,23.0,51.0,5.0,Senior Data Scientist,Mid
8995.0,Noodle.Ai,Senior Data Scientist,2.0,21.7,18.0,26.0,5.0,Senior Data Scientist,Junior
2410.0,Publicis,Senior Data Scientist,5.0,18.0,15.0,28.0,5.0,Senior Data Scientist,Mid
3485.0,Ecolab Digital Center,Senior Data Scientist,4.0,22.7,19.3,26.1,5.0,Senior Data Scientist,Mid
6779.0,PepsiCo,Senior Data Scientist,8.0,29.5,19.0,39.5,5.0,Senior Data Scientist,Senior
8055.0,TEKsystems,Senior Data Scientist,3.0,18.2,9.0,23.0,5.0,Senior Data Scientist,Mid
6706.0,Chubb Group,Senior Data Scientist,4.0,16.6,13.5,21.0,5.0,Senior Data Scientist,Mid
4224.0,Amnet Digital,Senior Data Scientist,2.0,11.8,1.2020000000000002,18.0,5.0,Senior Data Scientist,Junior
7913.0,Blend360,Senior Data Scientist,5.0,30.4,26.3,35.0,5.0,Senior Data Scientist,Mid
2607.0,Kyndryl,Senior Data Scientist,3.0,36.599000000000004,11.6,51.0,5.0,Senior Data Scientist,Mid
6579.0,HSBC,Senior Data Scientist,0.0,24.6,22.0,28.0,5.0,Senior Data Scientist,
6967.0,Chegg,Senior Data Scientist,3.0,32.2,27.0,35.0,5.0,Senior Data Scientist,Mid
1872.0,First Source,Senior Data Scientist,10.0,29.0,27.0,30.0,4.0,Senior Data Scientist,Senior
5957.0,Caterpillar Inc,Senior Data Scientist,9.0,22.8,20.3,24.0,4.0,Senior Data Scientist,Senior
2963.0,Pitney Bowes,Senior Data Scientist,3.0,17.5,14.1,22.0,4.0,Senior Data Scientist,Mid
5691.0,MSCI,Senior Data Scientist,6.0,36.599000000000004,27.0,42.0,4.0,Senior Data Scientist,Senior
7698.0,Accolite Digital,Senior Data Scientist,2.0,12.8,11.0,14.0,4.0,Senior Data Scientist,Junior
1187.0,Adobe,Senior Data Scientist,8.0,36.599000000000004,27.0,50.0,4.0,Senior Data Scientist,Senior
5430.0,Omega Healthcare,Senior Data Scientist,7.0,14.1,10.8,15.8,4.0,Senior Data Scientist,Senior
4444.0,Western Union,Senior Data Scientist,4.0,22.2,20.0,25.0,4.0,Senior Data Scientist,Mid
3757.0,HDFC Bank,Senior Data Scientist,6.0,25.1,15.2,33.0,4.0,Senior Data Scientist,Senior
5615.0,Tata Motors,Senior Data Scientist,4.0,11.5,5.8,14.0,4.0,Senior Data Scientist,Mid
1099.0,EdgeVerve Systems,Senior Data Scientist,5.0,20.4,12.0,27.5,4.0,Senior Data Scientist,Mid
3183.0,Aditya Birla Group,Senior Data Scientist,7.0,28.0,26.0,30.0,4.0,Senior Data Scientist,Senior
1012.0,Commonwealth Bank of Australia,Senior Data Scientist,4.0,31.8,27.0,35.0,4.0,Senior Data Scientist,Mid
7529.0,Swiss Re,Senior Data Scientist,5.0,26.9,11.9,34.5,4.0,Senior Data Scientist,Mid
3314.0,TCS,Senior Business Analyst,3.0,7.7,3.5,14.0,1100.0,Senior Business Analyst,Mid
5537.0,Accenture,Senior Business Analyst,3.0,10.3,5.5,15.4,1100.0,Senior Business Analyst,Mid
5680.0,Evalueserve,Senior Business Analyst,2.0,9.8,7.1,13.8,1000.0,Senior Business Analyst,Junior
2340.0,Cognizant,Senior Business Analyst,2.0,13.9,9.0,18.7,616.0,Senior Business Analyst,Junior
3264.0,HCL Technologies,Senior Business Analyst,4.0,11.9,6.4,18.5,384.0,Senior Business Analyst,Mid
7302.0,Tech Mahindra,Senior Business Analyst,4.0,9.9,5.5,16.5,382.0,Senior Business Analyst,Mid
4176.0,EXL Service,Senior Business Analyst,2.0,8.8,6.2,12.0,308.0,Senior Business Analyst,Junior
8782.0,Wipro,Senior Business Analyst,4.0,12.8,6.1,22.0,280.0,Senior Business Analyst,Mid
4282.0,Fidelity National Information Services,Senior Business Analyst,4.0,15.0,6.5,22.0,267.0,Senior Business Analyst,Mid
8284.0,Cgi Group,Senior Business Analyst,5.0,10.7,7.2,15.0,225.0,Senior Business Analyst,Mid
4066.0,L&T Infotech,Senior Business Analyst,3.0,11.7,7.0,17.3,223.0,Senior Business Analyst,Mid
5476.0,HSBC,Senior Business Analyst,6.0,17.1,9.2,24.0,219.0,Senior Business Analyst,Senior
3490.0,Capgemini,Senior Business Analyst,2.0,11.6,4.5,20.0,213.0,Senior Business Analyst,Junior
6916.0,Newgen Software Technologies,Senior Business Analyst,3.0,11.1,9.0,14.4,170.0,Senior Business Analyst,Mid
5322.0,IBM,Senior Business Analyst,3.0,12.4,5.1,22.0,158.0,Senior Business Analyst,Mid
2591.0,Quantiphi Analytics Solutions,Senior Business Analyst,2.0,15.0,11.3,19.0,152.0,Senior Business Analyst,Junior
4115.0,Tredence,Senior Business Analyst,2.0,11.2,9.0,14.0,150.0,Senior Business Analyst,Junior
6000.0,Conduent,Senior Business Analyst,4.0,8.8,6.0,13.0,146.0,Senior Business Analyst,Mid
3354.0,Temenos,Senior Business Analyst,5.0,13.2,9.5,17.1,145.0,Senior Business Analyst,Mid
6839.0,Amadeus,Senior Business Analyst,4.0,14.8,12.0,18.5,128.0,Senior Business Analyst,Mid
7669.0,Infosys,Senior Business Analyst,4.0,12.9,7.0,21.0,128.0,Senior Business Analyst,Mid
8148.0,American Express,Senior Business Analyst,2.0,9.2,5.0,18.5,118.0,Senior Business Analyst,Junior
2355.0,Deloitte,Senior Business Analyst,3.0,11.5,6.8,20.0,118.0,Senior Business Analyst,Mid
5271.0,DXC Technology,Senior Business Analyst,5.0,12.0,7.0,19.0,117.0,Senior Business Analyst,Mid
2420.0,Ernst & Young,Senior Business Analyst,3.0,14.1,6.3,22.7,110.0,Senior Business Analyst,Mid
1879.0,Exl India,Senior Business Analyst,1.0,9.0,6.8,12.0,109.0,Senior Business Analyst,Junior
2579.0,bnp paribas india solutions,Senior Business Analyst,6.0,14.6,8.6,21.0,94.0,Senior Business Analyst,Senior
5015.0,VMware Software,Senior Business Analyst,6.0,18.5,11.7,24.8,92.0,Senior Business Analyst,Senior
4510.0,Zensar Technologies,Senior Business Analyst,5.0,12.1,7.5,19.5,91.0,Senior Business Analyst,Mid
1740.0,Ramco Systems,Senior Business Analyst,3.0,12.7,8.7,18.0,90.0,Senior Business Analyst,Mid
3672.0,Dell,Senior Business Analyst,2.0,11.6,8.5,15.5,84.0,Senior Business Analyst,Junior
2044.0,JP Morgan Chase,Senior Business Analyst,4.0,12.3,5.1,23.0,84.0,Senior Business Analyst,Mid
4426.0,UnitedHealth,Senior Business Analyst,3.0,12.5,7.0,19.2,83.0,Senior Business Analyst,Mid
6237.0,BNP Paribas,Senior Business Analyst,6.0,15.8,9.5,24.0,82.0,Senior Business Analyst,Senior
8896.0,NTT DATA,Senior Business Analyst,4.0,10.9,6.1,19.0,80.0,Senior Business Analyst,Mid
5686.0,Flipkart,Senior Business Analyst,3.0,20.4,14.0,27.5,79.0,Senior Business Analyst,Mid
8628.0,Oracle,Senior Business Analyst,4.0,10.2,5.1,22.0,79.0,Senior Business Analyst,Mid
8681.0,Merkle Sokrati,Senior Business Analyst,1.0,7.0,6.2,8.4,76.0,Senior Business Analyst,Junior
7222.0,Societe Generale,Senior Business Analyst,5.0,15.2,7.1,22.5,74.0,Senior Business Analyst,Mid
3712.0,NatWest Group,Senior Business Analyst,3.0,11.1,4.3,23.2,71.0,Senior Business Analyst,Mid
5392.0,Allianz Technology,Senior Business Analyst,5.0,11.9,8.0,16.0,69.0,Senior Business Analyst,Mid
6869.0,Hexaware Technologies,Senior Business Analyst,4.0,9.7,4.0,19.0,68.0,Senior Business Analyst,Mid
5065.0,Amazon,Senior Business Analyst,3.0,20.1,4.5,30.0,67.0,Senior Business Analyst,Mid
4438.0,EPAM Systems,Senior Business Analyst,7.0,21.9,17.0,25.5,64.0,Senior Business Analyst,Senior
7547.0,Deutsche Bank,Senior Business Analyst,4.0,7.2,5.0,12.5,64.0,Senior Business Analyst,Mid
5261.0,BNY Mellon,Senior Business Analyst,4.0,8.7,5.1,15.0,63.0,Senior Business Analyst,Mid
7279.0,Legato Health Technologies,Senior Business Analyst,5.0,14.6,9.4,20.0,63.0,Senior Business Analyst,Mid
8217.0,Iris Software,Senior Business Analyst,7.0,20.5,15.5,27.0,63.0,Senior Business Analyst,Senior
8704.0,NetCracker,Senior Business Analyst,10.0,28.0,21.0,36.0,62.0,Senior Business Analyst,Senior
7026.0,Globant,Senior Business Analyst,5.0,16.7,12.7,20.8,62.0,Senior Business Analyst,Mid
6295.0,Genpact,Senior Business Analyst,3.0,8.0,4.1,16.4,62.0,Senior Business Analyst,Mid
6209.0,Broadridge Financial Solutions,Senior Business Analyst,3.0,10.8,7.2,16.0,62.0,Senior Business Analyst,Mid
6702.0,Credit Suisse,Senior Business Analyst,4.0,16.3,10.0,23.4,62.0,Senior Business Analyst,Mid
1245.0,Tiger Analytics,Senior Business Analyst,2.0,13.8,11.5,15.0,61.0,Senior Business Analyst,Junior
4222.0,Novartis Healthcare,Senior Business Analyst,3.0,13.0,9.5,18.0,58.0,Senior Business Analyst,Mid
6565.0,Standard Chartered Bank,Senior Business Analyst,3.0,15.0,4.1,30.0,56.0,Senior Business Analyst,Mid
5672.0,Wells Fargo India,Senior Business Analyst,5.0,15.5,8.5,23.6,55.0,Senior Business Analyst,Mid
8626.0,Shell,Senior Business Analyst,7.0,25.6,15.5,35.2,53.0,Senior Business Analyst,Senior
4665.0,Synechron,Senior Business Analyst,6.0,17.6,9.8,25.0,53.0,Senior Business Analyst,Senior
5949.0,GEP Worldwide,Senior Business Analyst,2.0,10.3,6.8,12.3,52.0,Senior Business Analyst,Junior
2936.0,3i Infotech,Senior Business Analyst,4.0,10.8,6.9,16.1,51.0,Senior Business Analyst,Mid
3550.0,ValueMomentum,Senior Business Analyst,4.0,12.0,8.5,18.5,50.0,Senior Business Analyst,Mid
1297.0,Mphasis,Senior Business Analyst,3.0,12.6,4.2,20.0,50.0,Senior Business Analyst,Mid
5028.0,Capita,Senior Business Analyst,5.0,12.6,7.0,17.0,49.0,Senior Business Analyst,Mid
6966.0,UST,Senior Business Analyst,5.0,13.4,9.0,20.0,49.0,Senior Business Analyst,Mid
5855.0,Citicorp,Senior Business Analyst,3.0,15.7,6.0,25.0,49.0,Senior Business Analyst,Mid
8478.0,Optum,Senior Business Analyst,4.0,13.3,5.5,19.8,47.0,Senior Business Analyst,Mid
2785.0,Barclays,Senior Business Analyst,3.0,14.2,7.1,22.7,47.0,Senior Business Analyst,Mid
4269.0,IQVIA,Senior Business Analyst,5.0,17.7,11.3,26.5,47.0,Senior Business Analyst,Mid
1209.0,Epsilon,Senior Business Analyst,5.0,14.5,10.0,18.2,46.0,Senior Business Analyst,Mid
4031.0,Etech Global Services,Senior Business Analyst,3.0,9.2,7.0,12.1,46.0,Senior Business Analyst,Mid
2872.0,Sapiens,Senior Business Analyst,5.0,18.0,13.8,22.7,44.0,Senior Business Analyst,Mid
8625.0,Concentrix Corporation,Senior Business Analyst,2.0,3.7,2.7,6.2,43.0,Senior Business Analyst,Junior
4805.0,IBS Software Services,Senior Business Analyst,2.0,6.2,4.3,8.3,42.0,Senior Business Analyst,Junior
5531.0,Hewlett-Packard Enterprise,Senior Business Analyst,3.0,7.9,3.6,16.0,42.0,Senior Business Analyst,Mid
7625.0,WNS,Senior Business Analyst,2.0,6.5,3.0,13.6,42.0,Senior Business Analyst,Junior
3384.0,eClerx,Senior Business Analyst,2.0,4.2,3.2,6.0,42.0,Senior Business Analyst,Junior
3526.0,Citibank,Senior Business Analyst,3.0,19.5,8.2,25.5,42.0,Senior Business Analyst,Mid
1317.0,Odessa,Senior Business Analyst,3.0,16.2,12.3,24.0,41.0,Senior Business Analyst,Mid
7098.0,Fidelity International,Senior Business Analyst,5.0,15.9,13.5,19.0,40.0,Senior Business Analyst,Mid
5556.0,Ameriprise Financial,Senior Business Analyst,4.0,9.6,6.2,16.3,40.0,Senior Business Analyst,Mid
2399.0,Tsys Card Tech Services,Senior Business Analyst,6.0,15.7,12.5,18.9,40.0,Senior Business Analyst,Senior
5975.0,Merilytics,Senior Business Analyst,0.0,7.8,6.5,9.5,40.0,Senior Business Analyst,
7350.0,Barclays Global Service Centre,Senior Business Analyst,3.0,12.5,5.0,22.9,40.0,Senior Business Analyst,Mid
5270.0,Unisys,Senior Business Analyst,5.0,12.7,8.0,17.3,39.0,Senior Business Analyst,Mid
2018.0,Photon Interactive,Senior Business Analyst,4.0,9.9,6.3,15.0,38.0,Senior Business Analyst,Mid
7004.0,Tata Technologies,Senior Business Analyst,4.0,8.7,6.2,14.0,37.0,Senior Business Analyst,Mid
8937.0,Virtusa Consulting Services,Senior Business Analyst,5.0,15.8,11.0,22.5,36.0,Senior Business Analyst,Mid
4665.0,Xceedance,Senior Business Analyst,5.0,13.4,9.5,18.6,36.0,Senior Business Analyst,Mid
8147.0,Uber,Senior Business Analyst,2.0,13.4,10.0,19.0,36.0,Senior Business Analyst,Junior
6091.0,CitiusTech,Senior Business Analyst,4.0,14.4,9.5,18.0,35.0,Senior Business Analyst,Mid
2314.0,MetLife,Senior Business Analyst,0.0,6.0,4.0,9.3,35.0,Senior Business Analyst,
5942.0,eMids Technologies,Senior Business Analyst,5.0,15.3,10.0,21.0,35.0,Senior Business Analyst,Mid
4161.0,Standard Chartered Global Business Services,Senior Business Analyst,7.0,18.4,11.0,29.9,35.0,Senior Business Analyst,Senior
3593.0,D Cube Analytics,Senior Business Analyst,2.0,11.7,9.2,14.0,35.0,Senior Business Analyst,Junior
1187.0,Novo Nordisk,Senior Business Analyst,6.0,15.7,10.3,21.0,34.0,Senior Business Analyst,Senior
1860.0,Affine Analytics,Senior Business Analyst,1.0,10.0,8.0,13.6,34.0,Senior Business Analyst,Junior
7981.0,Altisource,Senior Business Analyst,4.0,8.5,5.2,15.0,33.0,Senior Business Analyst,Mid
4330.0,Mu Sigma,Senior Business Analyst,1.0,8.6,6.3,13.0,32.0,Senior Business Analyst,Junior
8053.0,Meesho,Senior Business Analyst,2.0,19.3,16.0,23.0,32.0,Senior Business Analyst,Junior
